TANUM,VBELN,LGNUM,VORGA,CONFIRM_TS,MENGE_CONF,LENUM,VLPLA,NLPLA,MEINS,BENUM,TASTATUS
0000701561,4500000277,3000,LOAD,16.05.2025 19:14:46,78,HU907437,A-04-04,A-01-05,PC,OP107,C
0000701562,4500000277,3000,GOODS_ISSUE,16.05.2025 21:54:32,78,HU907437,A-04-04,A-01-05,PC,OP107,C
0000701563,4500000278,1000,PICK_START,27.06.2025 15:00:00,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701564,4500000278,1000,PICK_CONFIRM,27.06.2025 18:36:56,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701565,4500000278,1000,PACK_START,27.06.2025 20:28:35,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701566,4500000278,1000,PACK_CONFIRM,27.06.2025 22:23:26,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701567,4500000278,1000,LOAD,28.06.2025 01:37:26,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701568,4500000278,1000,GOODS_ISSUE,28.06.2025 02:51:40,64,HU748124,A-05-03,A-04-03,PC,OP120,C
0000701569,4500000279,4000,PICK_START,30.05.2025 07:00:00,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701570,4500000279,4000,PICK_CONFIRM,30.05.2025 08:09:50,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701571,4500000279,4000,PACK_START,30.05.2025 12:07:47,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701572,4500000279,4000,PACK_CONFIRM,30.05.2025 14:32:13,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701573,4500000279,4000,LOAD,30.05.2025 18:15:45,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701574,4500000279,4000,GOODS_ISSUE,30.05.2025 19:20:57,358,HU699569,A-03-03,A-01-01,PC,OP290,C
0000701575,4500000280,3000,PICK_START,20.07.2025 15:00:00,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701576,4500000280,3000,PICK_CONFIRM,20.07.2025 17:12:32,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701577,4500000280,3000,PACK_START,20.07.2025 18:42:16,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701578,4500000280,3000,PACK_CONFIRM,20.07.2025 21:26:20,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701579,4500000280,3000,LOAD,20.07.2025 22:28:51,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701580,4500000280,3000,GOODS_ISSUE,20.07.2025 23:54:53,19,HU869832,A-01-05,A-03-05,PC,OP262,C
0000701581,4500000281,4000,PICK_START,16.05.2025 14:00:00,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701582,4500000281,4000,PICK_CONFIRM,16.05.2025 16:08:15,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701583,4500000281,4000,PACK_START,16.05.2025 22:03:39,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701584,4500000281,4000,PACK_CONFIRM,16.05.2025 23:25:54,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701585,4500000281,4000,LOAD,17.05.2025 00:45:45,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701586,4500000281,4000,GOODS_ISSUE,17.05.2025 02:02:04,192,HU762177,A-05-05,A-03-02,PC,OP147,C
0000701587,4500000282,1000,PICK_START,16.05.2025 12:00:00,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701588,4500000282,1000,PICK_CONFIRM,16.05.2025 14:27:10,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701589,4500000282,1000,PACK_START,16.05.2025 16:23:48,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701590,4500000282,1000,PACK_CONFIRM,16.05.2025 17:36:20,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701591,4500000282,1000,LOAD,16.05.2025 21:07:43,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701592,4500000282,1000,GOODS_ISSUE,16.05.2025 23:04:48,202,HU351366,A-05-01,A-02-03,PC,OP176,C
0000701593,4500000283,4000,PICK_START,29.07.2025 07:00:00,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701594,4500000283,4000,PICK_CONFIRM,29.07.2025 09:49:06,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701595,4500000283,4000,PACK_START,29.07.2025 11:49:11,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701596,4500000283,4000,PACK_CONFIRM,29.07.2025 15:21:07,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701597,4500000283,4000,LOAD,29.07.2025 17:33:53,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701598,4500000283,4000,GOODS_ISSUE,29.07.2025 19:01:50,272,HU303244,A-04-03,A-02-03,PC,OP285,C
0000701599,4500000284,4000,PICK_START,25.07.2025 10:00:00,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701600,4500000284,4000,PICK_CONFIRM,25.07.2025 13:26:48,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701601,4500000284,4000,PACK_START,25.07.2025 19:09:31,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701602,4500000284,4000,PACK_CONFIRM,25.07.2025 20:14:52,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701603,4500000284,4000,LOAD,25.07.2025 23:27:40,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701604,4500000284,4000,GOODS_ISSUE,26.07.2025 02:07:18,346,HU917919,A-03-03,A-05-05,PC,OP166,C
0000701605,4500000285,1000,PICK_START,24.05.2025 14:00:00,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701606,4500000285,1000,PICK_CONFIRM,24.05.2025 16:18:29,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701607,4500000285,1000,PACK_START,24.05.2025 21:36:24,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701608,4500000285,1000,PACK_CONFIRM,25.05.2025 00:14:47,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701609,4500000285,1000,LOAD,25.05.2025 04:06:15,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701610,4500000285,1000,GOODS_ISSUE,25.05.2025 05:10:02,394,HU791281,A-01-02,A-02-04,PC,OP121,C
0000701611,4500000286,1000,PICK_START,22.06.2025 12:00:00,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701612,4500000286,1000,PICK_CONFIRM,22.06.2025 15:26:14,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701613,4500000286,1000,PACK_START,22.06.2025 19:48:44,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701614,4500000286,1000,PACK_CONFIRM,22.06.2025 22:47:33,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701615,4500000286,1000,LOAD,23.06.2025 01:50:55,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701616,4500000286,1000,GOODS_ISSUE,23.06.2025 03:59:35,21,HU250753,A-05-01,A-01-01,PC,OP263,C
0000701617,4500000287,4000,PICK_START,07.06.2025 11:00:00,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701618,4500000287,4000,PICK_CONFIRM,07.06.2025 16:02:51,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701619,4500000287,4000,PACK_START,07.06.2025 20:52:25,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701620,4500000287,4000,PACK_CONFIRM,07.06.2025 23:44:57,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701621,4500000287,4000,LOAD,08.06.2025 01:53:27,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701622,4500000287,4000,GOODS_ISSUE,08.06.2025 03:44:49,320,HU707497,A-01-04,A-01-04,PC,OP217,C
0000701623,4500000288,3000,PICK_START,05.06.2025 06:00:00,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701624,4500000288,3000,PICK_CONFIRM,05.06.2025 09:18:16,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701625,4500000288,3000,PACK_START,05.06.2025 13:08:41,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701626,4500000288,3000,PACK_CONFIRM,05.06.2025 16:50:56,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701627,4500000288,3000,LOAD,05.06.2025 18:38:55,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701628,4500000288,3000,GOODS_ISSUE,05.06.2025 21:02:26,308,HU724840,A-01-04,A-01-04,PC,OP136,C
0000701629,4500000289,4000,PICK_START,16.06.2025 10:00:00,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701630,4500000289,4000,PICK_CONFIRM,16.06.2025 12:49:00,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701631,4500000289,4000,PACK_START,16.06.2025 16:18:05,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701632,4500000289,4000,PACK_CONFIRM,16.06.2025 19:50:36,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701633,4500000289,4000,LOAD,16.06.2025 23:12:17,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701634,4500000289,4000,GOODS_ISSUE,17.06.2025 01:53:08,56,HU396183,A-02-04,A-02-01,PC,OP123,C
0000701635,4500000290,2000,PICK_START,18.07.2025 13:00:00,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701636,4500000290,2000,PICK_CONFIRM,18.07.2025 16:08:07,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701637,4500000290,2000,PACK_START,18.07.2025 17:31:07,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701638,4500000290,2000,PACK_CONFIRM,18.07.2025 20:59:24,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701639,4500000290,2000,LOAD,18.07.2025 23:30:14,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701640,4500000290,2000,GOODS_ISSUE,19.07.2025 01:06:13,324,HU181140,A-04-01,A-03-02,PC,OP153,C
0000701641,4500000291,4000,PICK_START,06.06.2025 09:00:00,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701642,4500000291,4000,PICK_CONFIRM,06.06.2025 13:18:14,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701643,4500000291,4000,PACK_START,06.06.2025 18:59:40,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701644,4500000291,4000,PACK_CONFIRM,06.06.2025 20:47:54,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701645,4500000291,4000,LOAD,06.06.2025 23:42:43,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701646,4500000291,4000,GOODS_ISSUE,07.06.2025 02:19:47,348,HU509783,A-01-04,A-04-01,PC,OP105,C
0000701647,4500000292,4000,PICK_START,11.07.2025 09:00:00,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701648,4500000292,4000,PICK_CONFIRM,11.07.2025 14:13:47,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701649,4500000292,4000,PACK_START,11.07.2025 16:39:54,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701650,4500000292,4000,PACK_CONFIRM,11.07.2025 18:08:48,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701651,4500000292,4000,LOAD,11.07.2025 21:12:26,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701652,4500000292,4000,GOODS_ISSUE,11.07.2025 22:40:46,80,HU533843,A-01-03,A-04-01,PC,OP260,C
0000701653,4500000293,4000,PICK_START,14.06.2025 14:00:00,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701654,4500000293,4000,PICK_CONFIRM,14.06.2025 15:52:47,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701655,4500000293,4000,PACK_START,14.06.2025 21:41:55,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701656,4500000293,4000,PACK_CONFIRM,15.06.2025 00:09:22,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701658,4500000293,4000,GOODS_ISSUE,15.06.2025 03:56:07,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701657,4500000293,4000,LOAD,15.06.2025 01:12:58,221,HU180019,A-02-02,A-05-02,PC,OP207,C
0000701659,4500000294,2000,PICK_START,19.06.2025 09:00:00,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701660,4500000294,2000,PICK_CONFIRM,19.06.2025 12:59:56,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701661,4500000294,2000,PACK_START,19.06.2025 15:33:58,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701662,4500000294,2000,PACK_CONFIRM,19.06.2025 19:03:47,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701663,4500000294,2000,LOAD,19.06.2025 22:16:29,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701664,4500000294,2000,GOODS_ISSUE,20.06.2025 00:53:11,125,HU493482,A-03-01,A-05-01,PC,OP215,C
0000701665,4500000295,4000,PICK_START,28.05.2025 12:00:00,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701666,4500000295,4000,PICK_CONFIRM,28.05.2025 15:22:27,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701667,4500000295,4000,PACK_START,28.05.2025 17:45:46,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701668,4500000295,4000,PACK_CONFIRM,28.05.2025 21:06:56,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701669,4500000295,4000,LOAD,28.05.2025 22:33:01,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701670,4500000295,4000,GOODS_ISSUE,29.05.2025 00:30:03,214,HU947825,A-02-01,A-02-01,PC,OP176,C
0000701671,4500000296,2000,PICK_START,28.07.2025 06:00:00,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701672,4500000296,2000,PICK_CONFIRM,28.07.2025 11:32:56,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701673,4500000296,2000,PACK_START,28.07.2025 17:26:20,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701674,4500000296,2000,PACK_CONFIRM,28.07.2025 19:12:19,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701675,4500000296,2000,LOAD,28.07.2025 20:28:34,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701676,4500000296,2000,GOODS_ISSUE,28.07.2025 23:07:18,134,HU110632,A-02-01,A-05-02,PC,OP245,C
0000701677,4500000297,1000,PICK_START,25.07.2025 08:00:00,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701678,4500000297,1000,PICK_CONFIRM,25.07.2025 12:29:32,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701679,4500000297,1000,PACK_START,25.07.2025 15:15:06,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701680,4500000297,1000,PACK_CONFIRM,25.07.2025 18:03:28,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701681,4500000297,1000,LOAD,25.07.2025 21:29:53,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701682,4500000297,1000,GOODS_ISSUE,25.07.2025 23:58:26,145,HU761875,A-04-05,A-01-02,PC,OP130,C
0000701683,4500000298,2000,PICK_START,25.07.2025 16:00:00,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701684,4500000298,2000,PICK_CONFIRM,25.07.2025 20:48:56,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701685,4500000298,2000,PACK_START,26.07.2025 01:14:40,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701686,4500000298,2000,PACK_CONFIRM,26.07.2025 04:37:21,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701687,4500000298,2000,LOAD,26.07.2025 06:34:50,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701688,4500000298,2000,GOODS_ISSUE,26.07.2025 08:32:14,6,HU459462,A-03-02,A-04-01,PC,OP257,C
0000701689,4500000299,4000,PICK_START,10.06.2025 09:00:00,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701690,4500000299,4000,PICK_CONFIRM,10.06.2025 11:18:32,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701691,4500000299,4000,PACK_START,10.06.2025 12:33:28,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701692,4500000299,4000,PACK_CONFIRM,10.06.2025 15:24:42,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701693,4500000299,4000,LOAD,10.06.2025 18:12:46,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701694,4500000299,4000,GOODS_ISSUE,10.06.2025 19:30:41,193,HU729138,A-04-03,A-01-01,PC,OP140,C
0000701695,4500000300,4000,PICK_START,12.07.2025 13:00:00,349,HU647093,A-05-04,A-02-04,PC,OP131,C
0000701696,4500000300,4000,PICK_CONFIRM,12.07.2025 15:54:37,349,HU647093,A-05-04,A-02-04,PC,OP131,C
0000701697,4500000300,4000,PACK_START,12.07.2025 17:56:36,349,HU647093,A-05-04,A-02-04,PC,OP131,C
0000701698,4500000300,4000,PACK_CONFIRM,12.07.2025 19:35:24,349,HU647093,A-05-04,A-02-04,PC,OP131,C
0000701699,4500000300,4000,LOAD,12.07.2025 23:03:44,349,HU647093,A-05-04,A-02-04,PC,OP131,C
0000701700,4500000300,4000,GOODS_ISSUE,13.07.2025 01:30:56,349,HU647093,A-05-04,A-02-04,PC,OP131,C
